transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand
752,8534,5927,Colgate Mouthwash,Mouthwash,9,5.0,2024-06-08,5789,Port Jenniferside,145,32,119,2452,12,40,Other,90462,Platinum,Credit Card,True,Buy One Get One,Snowy,False,Saturday,False,133,84
753,8537,1138,Colgate Toothpaste,Toothpaste,10,3.5,2024-09-05,3745,Rodriguezland,453,34,242,6658,8,29,Female,40700,Gold,Debit Card,True,Buy One Get One,Sunny,False,Thursday,True,141,81
754,1498,7146,Colgate Mouthwash,Mouthwash,3,5.0,2023-10-20,6864,Harmonhaven,216,26,191,9467,2,22,Female,87897,Gold,Debit Card,True,Discount,Snowy,True,Friday,True,93,130
755,2973,2974,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-07-13,1560,Hallstad,402,43,131,2684,3,46,Female,31463,Bronze,Credit Card,True,None,Sunny,True,Saturday,True,73,84
756,1480,10,Colgate Mouthwash,Mouthwash,5,5.0,2023-11-01,7282,Jeffreytown,492,40,185,7147,8,36,Male,45860,Gold,Cash,True,Discount,Rainy,True,Wednesday,True,73,90
757,1356,9148,Colgate Mouthwash,Mouthwash,5,5.0,2024-02-13,8722,West Taylor,78,35,199,1955,11,32,Male,76877,Platinum,Credit Card,False,Buy One Get One,Snowy,False,Tuesday,True,67,62
758,7306,9041,Colgate Mouthwash,Mouthwash,9,5.0,2023-07-01,9629,West Christineshire,112,33,294,9481,2,69,Other,94852,Platinum,Mobile Payment,True,Discount,Rainy,True,Saturday,True,144,126
759,5049,4181,Colgate Toothbrush,Toothbrush,6,2.0,2023-11-03,5744,Francomouth,388,38,277,8691,10,49,Female,64410,Gold,Cash,False,Discount,Rainy,False,Friday,True,96,72
760,8161,4322,Colgate Toothbrush,Toothbrush,1,2.0,2024-09-21,4789,Clarkton,304,24,165,371,12,60,Other,49132,Bronze,Cash,False,Discount,Cloudy,True,Saturday,True,146,120
761,7599,722,Colgate Toothpaste,Toothpaste,4,3.5,2023-07-20,9007,South Stephenport,471,26,136,2239,11,39,Other,30279,Gold,Debit Card,False,None,Sunny,False,Thursday,True,56,94
762,2730,8121,Colgate Toothpaste,Toothpaste,2,3.5,2024-10-12,2190,Keithfurt,117,29,265,714,14,36,Other,21664,Platinum,Credit Card,False,Discount,Sunny,False,Saturday,True,110,79
763,3199,8391,Colgate Toothpaste,Toothpaste,8,3.5,2024-06-10,6616,Rhondashire,91,33,291,5142,10,58,Other,24333,Bronze,Debit Card,False,Buy One Get One,Sunny,False,Monday,False,59,87
764,8135,8512,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-01-23,7284,Norrisfurt,130,24,190,4440,7,56,Female,44992,Bronze,Debit Card,False,Buy One Get One,Cloudy,True,Tuesday,False,128,81
765,2386,8670,Colgate Toothpaste,Toothpaste,2,3.5,2024-11-04,9674,East Kevinshire,275,41,216,7731,11,30,Female,65469,Silver,Cash,False,Discount,Rainy,True,Monday,True,57,124
766,63,9950,Colgate Toothbrush,Toothbrush,8,2.0,2024-01-18,9882,North Elizabeth,245,21,298,2436,4,27,Male,56467,Bronze,Mobile Payment,True,Discount,Snowy,True,Thursday,True,113,124
767,4218,3923,Colgate Mouthwash,Mouthwash,8,5.0,2023-10-17,7116,Port Dale,169,20,111,9624,12,38,Other,42450,Gold,Debit Card,True,Discount,Sunny,False,Tuesday,False,73,50
768,5342,7118,Colgate Toothpaste,Toothpaste,10,3.5,2023-07-24,3773,East Stacie,317,33,107,4232,9,41,Male,92791,Platinum,Mobile Payment,True,Discount,Rainy,True,Monday,False,91,138
769,5631,1240,Colgate Toothbrush,Toothbrush,6,2.0,2024-04-14,3589,Hendersonbury,285,29,225,6213,10,49,Other,115352,Silver,Mobile Payment,True,None,Snowy,False,Sunday,False,63,83
770,5093,8787,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-08-14,9552,Gomezchester,309,39,148,5489,3,55,Female,21538,Platinum,Mobile Payment,True,Buy One Get One,Sunny,True,Wednesday,True,69,49
771,6505,6513,Colgate Toothpaste,Toothpaste,10,3.5,2024-06-14,5223,South Jessicaland,467,39,255,9440,13,37,Other,96357,Silver,Cash,False,None,Sunny,True,Friday,True,71,82
772,6033,8209,Colgate Toothpaste,Toothpaste,9,3.5,2024-09-01,5521,West Sean,179,47,246,3612,12,66,Male,72058,Silver,Cash,True,Buy One Get One,Sunny,False,Sunday,True,77,137
773,2161,6102,Colgate Toothbrush,Toothbrush,9,2.0,2024-03-28,8032,Gardnerton,106,24,195,9320,10,42,Female,55535,Platinum,Mobile Payment,False,Discount,Cloudy,True,Thursday,False,72,113
774,9630,6531,Colgate Toothbrush,Toothbrush,7,2.0,2024-12-24,9915,West Kenneth,478,50,275,5196,10,57,Male,67932,Platinum,Mobile Payment,False,None,Cloudy,True,Tuesday,False,52,110
775,2487,1055,Colgate Whitening Strips,Teeth Whitening,1,25.0,2025-01-10,7476,West Coryfurt,293,31,272,9735,12,53,Female,48783,Gold,Debit Card,False,Buy One Get One,Cloudy,False,Friday,True,145,52
776,1593,7497,Colgate Toothbrush,Toothbrush,10,2.0,2023-06-23,4761,Hesterview,436,46,288,6028,3,23,Female,57776,Bronze,Mobile Payment,False,None,Snowy,False,Friday,True,54,97
777,7421,101,Colgate Toothpaste,Toothpaste,10,3.5,2024-08-10,423,Sarahbury,153,40,279,5116,11,36,Female,28198,Platinum,Mobile Payment,True,Buy One Get One,Snowy,False,Saturday,True,138,95
778,2843,7566,Colgate Toothpaste,Toothpaste,2,3.5,2024-04-12,4600,Port Jessica,119,40,259,3228,12,50,Other,96333,Bronze,Cash,False,Buy One Get One,Sunny,False,Friday,False,106,48
779,4485,3812,Colgate Whitening Strips,Teeth Whitening,6,25.0,2023-10-06,9630,Lisashire,150,33,171,4991,10,42,Female,50389,Silver,Debit Card,True,Discount,Snowy,True,Friday,False,62,104
780,4835,6477,Colgate Toothpaste,Toothpaste,10,3.5,2024-05-26,4978,Pricetown,454,49,141,4611,12,45,Other,51183,Platinum,Credit Card,True,Buy One Get One,Sunny,True,Sunday,False,141,114
781,3248,7805,Colgate Toothbrush,Toothbrush,8,2.0,2024-05-29,6614,New Anthony,212,45,120,5494,4,20,Female,27410,Silver,Mobile Payment,True,Buy One Get One,Snowy,True,Wednesday,False,121,122
782,7728,9951,Colgate Toothpaste,Toothpaste,1,3.5,2024-12-01,7344,South Brian,153,32,219,6105,5,52,Male,111412,Bronze,Mobile Payment,True,None,Sunny,False,Sunday,True,91,123
783,5159,9357,Colgate Mouthwash,Mouthwash,7,5.0,2023-01-13,459,North Patricia,465,27,255,6378,7,34,Female,48022,Gold,Credit Card,True,Buy One Get One,Rainy,True,Friday,True,139,79
784,8853,5064,Colgate Whitening Strips,Teeth Whitening,8,25.0,2023-10-10,3001,Andreaport,389,40,253,737,6,26,Female,86570,Gold,Debit Card,False,Buy One Get One,Cloudy,True,Tuesday,True,115,135
785,8629,490,Colgate Toothbrush,Toothbrush,6,2.0,2023-01-31,6794,South Latoya,417,50,220,5507,4,24,Female,55698,Bronze,Credit Card,False,None,Sunny,False,Tuesday,False,110,49
786,7983,3618,Colgate Mouthwash,Mouthwash,3,5.0,2023-10-06,9592,Butlerview,367,29,262,6798,14,29,Male,94993,Silver,Credit Card,True,None,Sunny,False,Friday,True,100,58
787,1001,2246,Colgate Toothpaste,Toothpaste,8,3.5,2023-05-05,5422,Port Brendastad,371,21,294,1984,13,58,Female,44804,Bronze,Mobile Payment,True,Discount,Rainy,True,Friday,True,116,128
788,1269,4176,Colgate Mouthwash,Mouthwash,2,5.0,2023-07-23,6984,Ericstad,484,29,171,8434,3,52,Female,107027,Platinum,Cash,True,None,Rainy,True,Sunday,True,138,57
789,9903,4750,Colgate Mouthwash,Mouthwash,6,5.0,2024-04-05,9866,South Alex,71,44,160,4500,5,19,Female,88171,Silver,Mobile Payment,True,None,Sunny,False,Friday,False,135,113
790,3918,6146,Colgate Toothbrush,Toothbrush,5,2.0,2023-05-18,6663,Hinesland,386,46,155,7156,7,27,Male,55588,Platinum,Cash,False,None,Cloudy,True,Thursday,False,96,138
791,4407,8075,Colgate Toothpaste,Toothpaste,6,3.5,2024-11-25,1420,North Christopher,237,35,271,5741,9,27,Male,39322,Silver,Credit Card,True,Discount,Sunny,False,Monday,True,104,94
792,9069,9996,Colgate Toothbrush,Toothbrush,10,2.0,2024-07-16,9144,Greenberg,243,31,106,1962,11,24,Male,22382,Bronze,Mobile Payment,True,None,Cloudy,False,Tuesday,False,132,139
793,5961,3122,Colgate Toothpaste,Toothpaste,6,3.5,2024-02-17,7906,Riveramouth,234,42,151,4090,8,68,Other,68530,Gold,Debit Card,True,Buy One Get One,Sunny,True,Saturday,True,100,57
794,1407,2692,Colgate Mouthwash,Mouthwash,10,5.0,2024-11-25,5877,Arnoldberg,472,27,266,909,4,30,Male,96837,Gold,Credit Card,False,Buy One Get One,Snowy,False,Monday,False,101,40
795,7112,4438,Colgate Mouthwash,Mouthwash,2,5.0,2024-05-12,4664,Graybury,69,42,293,7984,10,56,Male,22503,Gold,Mobile Payment,True,None,Snowy,False,Sunday,False,69,81
796,7704,6799,Colgate Whitening Strips,Teeth Whitening,8,25.0,2023-01-11,627,New George,64,36,117,5241,3,20,Other,26461,Gold,Credit Card,False,Buy One Get One,Cloudy,False,Wednesday,True,99,96
797,4812,9258,Colgate Toothbrush,Toothbrush,7,2.0,2024-08-19,7446,East Eric,363,38,111,3703,11,63,Other,26794,Bronze,Cash,True,Discount,Sunny,True,Monday,True,90,73
798,3760,2891,Colgate Toothbrush,Toothbrush,7,2.0,2024-02-24,4168,Jonesmouth,145,48,232,533,6,22,Female,119367,Platinum,Credit Card,False,Buy One Get One,Sunny,True,Saturday,False,117,133
799,8984,4734,Colgate Mouthwash,Mouthwash,9,5.0,2023-12-21,1623,North Brenda,109,36,222,5212,12,60,Female,35565,Platinum,Mobile Payment,False,None,Cloudy,False,Thursday,True,97,46
800,3273,5100,Colgate Toothpaste,Toothpaste,5,3.5,2023-04-01,4997,Donnaville,178,39,139,2086,3,33,Male,49174,Bronze,Credit Card,False,Discount,Cloudy,False,Saturday,False,117,107
801,1190,3761,Colgate Whitening Strips,Teeth Whitening,9,25.0,2024-01-26,2341,Gonzalezmouth,321,36,137,8765,11,59,Female,93713,Gold,Debit Card,True,Discount,Snowy,False,Friday,True,133,55
802,3260,1465,Colgate Toothpaste,Toothpaste,8,3.5,2023-10-27,5611,Gomezborough,448,36,127,475,2,48,Other,54914,Gold,Credit Card,True,Buy One Get One,Rainy,False,Friday,True,140,106
803,1615,4834,Colgate Whitening Strips,Teeth Whitening,5,25.0,2023-06-02,3733,Mendozafort,109,38,251,8561,14,19,Male,92097,Bronze,Cash,False,Discount,Rainy,False,Friday,True,133,112
804,2518,9086,Colgate Mouthwash,Mouthwash,4,5.0,2024-09-25,7031,Woodfurt,97,38,223,8850,12,25,Male,42292,Gold,Debit Card,False,None,Snowy,True,Wednesday,True,74,100
805,7414,8320,Colgate Mouthwash,Mouthwash,2,5.0,2024-06-07,2759,Ebonytown,299,40,232,5987,13,36,Male,118766,Silver,Cash,True,Discount,Cloudy,False,Friday,False,94,44
806,1273,1071,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-05-30,8726,Morgantown,454,33,232,2841,10,48,Other,52172,Platinum,Debit Card,True,Discount,Rainy,False,Thursday,False,56,99
807,3510,8228,Colgate Toothbrush,Toothbrush,7,2.0,2023-06-18,6797,South Christopher,410,49,132,8940,5,45,Female,106381,Gold,Mobile Payment,False,Discount,Snowy,False,Sunday,True,93,70
808,7061,616,Colgate Toothbrush,Toothbrush,3,2.0,2024-01-06,9803,Liuchester,302,50,205,3797,5,24,Female,30565,Gold,Cash,False,Discount,Cloudy,True,Saturday,False,148,94
809,399,1823,Colgate Toothpaste,Toothpaste,3,3.5,2024-08-17,306,New Tonichester,131,25,258,12,5,33,Other,78533,Bronze,Debit Card,True,None,Snowy,True,Saturday,False,111,75
810,3610,7300,Colgate Toothpaste,Toothpaste,4,3.5,2024-12-17,5130,Andersonchester,136,30,143,8983,7,44,Female,35637,Silver,Mobile Payment,False,Discount,Snowy,False,Tuesday,False,58,86
811,8512,7735,Colgate Mouthwash,Mouthwash,5,5.0,2023-02-10,1234,South Stephentown,414,44,300,4394,3,56,Female,63029,Gold,Mobile Payment,True,Discount,Cloudy,False,Friday,False,94,124
812,6110,3305,Colgate Whitening Strips,Teeth Whitening,5,25.0,2024-06-25,8384,East Suzanne,189,47,292,3662,3,63,Female,85327,Silver,Credit Card,True,Buy One Get One,Cloudy,True,Tuesday,True,114,107
813,7977,7502,Colgate Toothpaste,Toothpaste,8,3.5,2023-12-27,9082,West Alison,57,37,150,9927,3,60,Female,59046,Silver,Debit Card,False,Discount,Sunny,False,Wednesday,False,51,121
814,9890,2493,Colgate Whitening Strips,Teeth Whitening,4,25.0,2023-09-29,7491,Yoderfort,128,50,189,3919,11,23,Other,92960,Silver,Mobile Payment,True,Buy One Get One,Cloudy,False,Friday,True,64,118
815,1661,7297,Colgate Toothbrush,Toothbrush,5,2.0,2024-01-17,6067,New Susanmouth,426,31,133,5729,3,52,Female,112005,Silver,Debit Card,False,None,Snowy,False,Wednesday,False,90,79
816,8959,3818,Colgate Mouthwash,Mouthwash,5,5.0,2023-12-19,6623,South Shawn,170,47,187,1532,3,55,Other,94880,Silver,Debit Card,True,Buy One Get One,Rainy,False,Tuesday,False,54,139
817,613,6733,Colgate Toothpaste,Toothpaste,4,3.5,2024-12-03,7224,South Tarashire,455,25,199,5750,8,38,Other,91728,Silver,Debit Card,True,Buy One Get One,Sunny,False,Tuesday,True,86,112
818,3997,4691,Colgate Whitening Strips,Teeth Whitening,5,25.0,2024-11-06,6037,Port Jacquelineberg,143,44,123,5409,6,39,Male,77964,Platinum,Credit Card,True,Discount,Cloudy,False,Wednesday,True,150,69
819,740,4682,Colgate Toothbrush,Toothbrush,7,2.0,2023-01-30,875,Lake Victor,70,20,239,4830,3,68,Male,61527,Bronze,Cash,True,Buy One Get One,Snowy,True,Monday,False,96,80
820,3892,8912,Colgate Whitening Strips,Teeth Whitening,5,25.0,2023-05-18,6523,Dayfort,171,37,146,7691,12,41,Female,113585,Bronze,Cash,False,Discount,Cloudy,False,Thursday,False,122,117
821,964,8760,Colgate Toothpaste,Toothpaste,2,3.5,2024-05-14,7006,Lake Lukeport,195,39,224,350,6,56,Female,58718,Gold,Debit Card,True,None,Snowy,False,Tuesday,False,75,106
822,9537,555,Colgate Toothbrush,Toothbrush,1,2.0,2023-05-24,2305,Daniellefurt,474,31,153,2229,13,30,Male,80744,Bronze,Debit Card,False,None,Sunny,True,Wednesday,False,97,117
823,8054,6120,Colgate Whitening Strips,Teeth Whitening,3,25.0,2023-05-17,4482,East Beverlyview,128,37,283,4175,2,18,Male,83875,Gold,Credit Card,True,Discount,Cloudy,False,Wednesday,False,62,64
824,537,7453,Colgate Whitening Strips,Teeth Whitening,4,25.0,2023-04-01,8323,New Jessica,80,31,167,3307,6,66,Other,37090,Silver,Cash,True,Buy One Get One,Snowy,True,Saturday,True,93,113
825,7719,8067,Colgate Toothbrush,Toothbrush,5,2.0,2024-03-22,1902,Stephanieville,338,49,236,9690,5,37,Other,75144,Bronze,Mobile Payment,False,Discount,Rainy,True,Friday,True,73,63
826,6854,923,Colgate Toothpaste,Toothpaste,7,3.5,2024-06-20,1257,Abigailmouth,396,41,281,1445,12,39,Other,71189,Silver,Cash,True,None,Rainy,True,Thursday,False,110,110
827,889,5409,Colgate Whitening Strips,Teeth Whitening,2,25.0,2023-09-13,8445,New Lori,66,29,254,4267,2,54,Other,113559,Bronze,Mobile Payment,False,Buy One Get One,Rainy,False,Wednesday,True,74,120
828,4038,7057,Colgate Whitening Strips,Teeth Whitening,3,25.0,2023-07-10,7732,Jacksonmouth,370,32,234,3491,8,37,Female,86492,Gold,Credit Card,False,Discount,Sunny,True,Monday,False,88,70
829,2761,2527,Colgate Toothpaste,Toothpaste,4,3.5,2023-04-28,5579,Emilyport,294,36,140,7132,4,67,Male,57851,Bronze,Mobile Payment,True,None,Rainy,False,Friday,False,85,46
830,3891,9580,Colgate Mouthwash,Mouthwash,10,5.0,2024-03-01,9329,Jadeland,209,26,225,3692,14,67,Female,54801,Gold,Cash,False,Buy One Get One,Rainy,False,Friday,True,137,124
831,5262,1871,Colgate Mouthwash,Mouthwash,4,5.0,2023-11-02,8415,Bettyville,66,38,111,6427,8,18,Male,54162,Gold,Debit Card,True,Buy One Get One,Rainy,False,Thursday,False,133,72
832,2650,4068,Colgate Toothpaste,Toothpaste,5,3.5,2023-05-07,6350,Alyssahaven,375,36,187,9752,6,64,Male,80598,Bronze,Debit Card,True,None,Sunny,True,Sunday,True,73,108
833,9059,6330,Colgate Toothpaste,Toothpaste,2,3.5,2023-11-19,9967,North Natalie,454,41,186,4101,12,24,Male,56771,Bronze,Credit Card,True,Buy One Get One,Snowy,False,Sunday,True,91,55
834,4539,5418,Colgate Mouthwash,Mouthwash,9,5.0,2024-11-17,8232,Larrybury,326,35,180,4998,5,46,Male,108502,Bronze,Mobile Payment,False,None,Snowy,False,Sunday,False,138,76
835,5800,5765,Colgate Whitening Strips,Teeth Whitening,3,25.0,2023-09-17,6151,North Diana,160,28,124,3029,6,50,Female,77012,Silver,Cash,False,Buy One Get One,Snowy,True,Sunday,True,84,139
836,16,8058,Colgate Toothpaste,Toothpaste,10,3.5,2024-01-23,571,South Travis,312,23,269,5257,11,51,Other,103514,Bronze,Cash,True,Buy One Get One,Rainy,True,Tuesday,False,115,140
837,7486,2428,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-01-25,6024,Smithville,225,26,122,873,7,27,Male,71539,Gold,Credit Card,False,None,Rainy,True,Thursday,False,92,120
838,6158,737,Colgate Whitening Strips,Teeth Whitening,5,25.0,2023-03-12,8091,Wadeton,189,24,292,2638,11,45,Other,49672,Bronze,Debit Card,True,Discount,Rainy,True,Sunday,True,59,104
839,6551,2221,Colgate Mouthwash,Mouthwash,6,5.0,2023-01-30,1839,Nguyenland,63,48,292,6239,11,59,Other,101092,Gold,Cash,False,None,Sunny,False,Monday,True,75,80
840,6993,2183,Colgate Toothbrush,Toothbrush,2,2.0,2023-03-23,2163,North Rebecca,144,41,153,3205,14,38,Male,101261,Silver,Mobile Payment,True,Discount,Rainy,False,Thursday,True,148,129
841,1726,7676,Colgate Toothpaste,Toothpaste,7,3.5,2024-12-05,483,South Adam,136,32,208,1819,13,28,Male,97416,Gold,Mobile Payment,False,None,Sunny,False,Thursday,True,131,96
842,8789,1476,Colgate Mouthwash,Mouthwash,4,5.0,2023-07-03,1835,East Erik,395,35,252,7576,13,22,Male,112467,Platinum,Credit Card,False,Buy One Get One,Cloudy,False,Monday,False,120,74
843,1289,6122,Colgate Whitening Strips,Teeth Whitening,1,25.0,2024-09-16,4065,West Jeremyhaven,474,37,246,3260,10,32,Other,96455,Bronze,Credit Card,True,Buy One Get One,Sunny,False,Monday,True,92,84
844,4599,2707,Colgate Whitening Strips,Teeth Whitening,6,25.0,2023-10-22,8958,Lake Ericmouth,334,46,121,3744,8,68,Male,98413,Bronze,Cash,True,None,Cloudy,False,Sunday,False,125,68
845,7390,913,Colgate Whitening Strips,Teeth Whitening,6,25.0,2024-02-13,8112,East Adrian,458,30,230,1649,2,51,Female,44317,Bronze,Debit Card,False,Discount,Sunny,True,Tuesday,False,142,121
846,5668,8514,Colgate Toothpaste,Toothpaste,3,3.5,2023-01-19,3710,East Carla,424,49,160,2336,9,29,Other,58281,Gold,Mobile Payment,False,None,Snowy,False,Thursday,False,60,41
847,4523,9850,Colgate Whitening Strips,Teeth Whitening,2,25.0,2023-01-24,1636,New Ryan,235,45,270,6979,2,50,Male,67338,Bronze,Debit Card,False,Discount,Snowy,False,Tuesday,False,124,125
848,9515,2833,Colgate Mouthwash,Mouthwash,3,5.0,2024-01-25,3239,South Larryport,490,27,172,5930,14,38,Male,106744,Silver,Mobile Payment,False,Discount,Cloudy,False,Thursday,True,94,119
849,2441,8874,Colgate Toothbrush,Toothbrush,5,2.0,2023-08-13,496,New Johnville,348,44,155,7803,7,61,Female,33580,Silver,Debit Card,False,None,Cloudy,True,Sunday,False,52,110
850,6365,3325,Colgate Toothbrush,Toothbrush,6,2.0,2024-05-04,3510,Pierceshire,80,41,151,8910,9,65,Other,64477,Platinum,Mobile Payment,True,None,Cloudy,False,Saturday,True,67,76
851,6461,6891,Colgate Whitening Strips,Teeth Whitening,10,25.0,2023-10-22,9437,North Josephport,446,20,167,6563,5,50,Male,91597,Gold,Credit Card,False,None,Sunny,False,Sunday,False,107,74
852,8102,4072,Colgate Toothpaste,Toothpaste,8,3.5,2023-08-19,458,New Joshua,366,39,134,9613,4,36,Female,97887,Silver,Debit Card,True,None,Sunny,True,Saturday,False,130,46
853,1152,986,Colgate Whitening Strips,Teeth Whitening,7,25.0,2024-07-07,7589,West Paulafurt,435,38,265,9546,10,20,Other,109130,Silver,Debit Card,True,Discount,Snowy,True,Sunday,True,70,135
854,5840,6547,Colgate Toothpaste,Toothpaste,3,3.5,2024-04-11,5328,Stevensontown,53,49,290,6426,8,37,Other,106875,Platinum,Mobile Payment,True,Discount,Sunny,False,Thursday,False,150,66
855,3577,7554,Colgate Mouthwash,Mouthwash,5,5.0,2024-07-17,1524,East Courtney,471,32,150,4730,2,33,Male,89741,Silver,Mobile Payment,True,Discount,Rainy,False,Wednesday,True,52,104
856,5226,7845,Colgate Toothpaste,Toothpaste,10,3.5,2023-09-25,3938,Walkerhaven,203,23,175,8971,3,56,Male,111938,Platinum,Debit Card,True,None,Cloudy,True,Monday,True,101,115
857,4488,4227,Colgate Whitening Strips,Teeth Whitening,1,25.0,2024-02-03,6003,Jamesfort,222,34,223,3833,9,42,Female,102968,Gold,Debit Card,True,None,Snowy,True,Saturday,True,53,81
858,6429,8898,Colgate Mouthwash,Mouthwash,5,5.0,2025-01-01,4102,Grahamhaven,196,22,278,9694,9,70,Female,60838,Silver,Debit Card,True,None,Sunny,True,Wednesday,True,132,62
859,7434,7825,Colgate Toothpaste,Toothpaste,7,3.5,2023-07-24,7841,Danielside,363,21,292,2350,13,24,Other,69041,Silver,Cash,False,Buy One Get One,Rainy,True,Monday,False,57,50
860,325,3459,Colgate Mouthwash,Mouthwash,6,5.0,2023-12-30,704,Lauratown,69,20,120,6918,14,38,Male,105494,Platinum,Debit Card,True,None,Sunny,False,Saturday,False,122,70
861,3494,3981,Colgate Toothpaste,Toothpaste,5,3.5,2023-01-22,8067,Trevinoshire,318,48,300,6820,13,23,Female,82812,Gold,Mobile Payment,True,Discount,Rainy,False,Sunday,False,84,64
862,2294,9442,Colgate Toothpaste,Toothpaste,3,3.5,2024-02-05,2204,New Paulstad,406,42,123,7913,12,44,Other,49847,Bronze,Mobile Payment,False,None,Rainy,False,Monday,False,142,82
863,6728,8117,Colgate Mouthwash,Mouthwash,8,5.0,2023-12-15,9095,North Robertview,305,28,151,9261,13,50,Other,21236,Bronze,Credit Card,False,None,Snowy,False,Friday,False,59,131
864,9523,6913,Colgate Toothbrush,Toothbrush,8,2.0,2024-01-24,6222,Lake David,153,20,198,9459,6,26,Other,81368,Silver,Debit Card,True,Discount,Rainy,False,Wednesday,True,121,126
865,7444,2346,Colgate Toothbrush,Toothbrush,9,2.0,2024-04-08,4094,Aliciaville,99,44,291,6475,14,36,Other,111659,Platinum,Cash,True,Discount,Cloudy,True,Monday,False,91,138
866,1278,8884,Colgate Mouthwash,Mouthwash,5,5.0,2023-06-15,5703,Johnsonfurt,88,32,233,1378,9,68,Other,87475,Gold,Cash,True,None,Snowy,False,Thursday,True,65,118
867,102,2740,Colgate Toothbrush,Toothbrush,7,2.0,2024-09-28,9917,Lake Destiny,298,42,117,4457,6,51,Male,70788,Bronze,Credit Card,False,Discount,Rainy,True,Saturday,True,88,123
868,601,7152,Colgate Whitening Strips,Teeth Whitening,4,25.0,2024-09-06,9644,Lake Michael,497,35,262,7326,10,39,Other,64398,Gold,Debit Card,False,None,Rainy,True,Friday,False,107,63
869,3930,7659,Colgate Mouthwash,Mouthwash,2,5.0,2023-08-25,6892,Davieschester,314,32,212,5575,8,55,Female,42581,Silver,Mobile Payment,True,Discount,Snowy,False,Friday,False,53,78
870,3312,1161,Colgate Mouthwash,Mouthwash,1,5.0,2024-07-18,2502,Robertshire,141,49,287,808,9,63,Male,82501,Gold,Cash,False,None,Rainy,True,Thursday,False,57,91
871,7443,9900,Colgate Toothpaste,Toothpaste,7,3.5,2024-11-20,2513,Christophershire,168,25,274,3631,9,55,Other,46452,Silver,Mobile Payment,False,Discount,Snowy,True,Wednesday,False,117,83
872,6929,1634,Colgate Mouthwash,Mouthwash,10,5.0,2024-05-13,864,New Lindseychester,350,24,223,4783,14,66,Male,45554,Gold,Mobile Payment,False,Buy One Get One,Cloudy,True,Monday,True,72,109
873,8622,3541,Colgate Toothpaste,Toothpaste,6,3.5,2024-07-03,5035,New Christopherland,318,47,262,3289,6,25,Female,66386,Platinum,Cash,True,Buy One Get One,Sunny,True,Wednesday,True,104,100
874,4332,8533,Colgate Mouthwash,Mouthwash,10,5.0,2024-01-01,9088,Greenville,499,21,152,8651,2,64,Male,75219,Silver,Credit Card,False,Buy One Get One,Sunny,True,Monday,False,56,95
875,9976,1271,Colgate Mouthwash,Mouthwash,2,5.0,2024-09-21,1271,Port Virginia,313,22,117,959,14,50,Female,28266,Gold,Mobile Payment,False,Buy One Get One,Snowy,True,Saturday,False,139,81
876,9015,5192,Colgate Mouthwash,Mouthwash,2,5.0,2023-08-14,542,Adamport,231,31,165,3477,6,54,Other,32272,Gold,Credit Card,True,Buy One Get One,Cloudy,True,Monday,False,141,92
877,2644,2446,Colgate Whitening Strips,Teeth Whitening,2,25.0,2023-01-24,8985,Juanside,370,23,165,8190,2,46,Other,44955,Platinum,Debit Card,False,Discount,Sunny,False,Tuesday,False,59,49
878,1591,5439,Colgate Toothpaste,Toothpaste,4,3.5,2023-06-30,2467,Bennettport,413,36,238,4712,4,59,Female,42453,Gold,Cash,True,Buy One Get One,Cloudy,False,Friday,False,72,59
879,6571,6751,Colgate Whitening Strips,Teeth Whitening,4,25.0,2023-06-11,8351,New Patrickland,90,31,205,5873,9,43,Male,69808,Silver,Cash,False,Buy One Get One,Rainy,False,Sunday,False,67,118
880,733,4161,Colgate Toothbrush,Toothbrush,9,2.0,2024-09-05,3537,Smithhaven,140,35,115,9776,8,63,Female,79225,Silver,Credit Card,False,Buy One Get One,Cloudy,True,Thursday,True,141,40
881,8022,3333,Colgate Toothbrush,Toothbrush,3,2.0,2024-05-07,5617,North Christopher,50,29,222,2090,3,30,Male,95039,Gold,Cash,False,None,Rainy,True,Tuesday,False,57,107
882,9321,6938,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-10-13,7021,North Susanview,150,49,134,4824,9,50,Other,73780,Silver,Cash,False,None,Sunny,False,Sunday,False,98,115
883,4429,5350,Colgate Mouthwash,Mouthwash,4,5.0,2024-10-26,7471,Fullerhaven,417,23,145,3508,8,66,Female,41330,Bronze,Credit Card,False,Buy One Get One,Cloudy,True,Saturday,False,64,56
884,2478,1130,Colgate Toothbrush,Toothbrush,4,2.0,2024-06-12,5771,Samanthahaven,377,45,155,7902,6,41,Female,66036,Silver,Credit Card,False,None,Snowy,False,Wednesday,False,140,75
